0028	[{"alternativeQueryResults":[],"responseId":"bcbd8a1c-0e92-49c5-92b4-fd7485dfcb84-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"What items can I buy tax-free from Canada?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/a483c2c0-ff85-46c1-aae1-eeea1849efa2","displayName":"WhatCanIBring","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.40032610297203064,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0031	[{"alternativeQueryResults":[],"responseId":"ddca8fd3-f529-45a3-8f8d-9ec408c57998-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How do I find out requirements for shipping an animal on a flight?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/09644e8a-a495-4c8e-810f-0db53daafcf4","displayName":"ArePetsAllowed","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.48208045959472656,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0032	[{"alternativeQueryResults":[],"responseId":"14d9ec7d-0c09-419a-a9c3-6416df59244e-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Where are the suitable locations for my boarding?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/8cebf230-2c37-4c19-bc49-36e69d1ca702","displayName":"MassageChairs","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.30370479822158813,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0034	[{"alternativeQueryResults":[],"responseId":"c6c2703d-6ccb-42f2-ae0f-0fabda2793b4-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I need a personal helper to help me at the boarding gate. Who should I contact?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/a64391ed-c4e0-4e80-a8fe-17e8251c4a65","displayName":"ContactUs","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.4650760591030121,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0037	[{"alternativeQueryResults":[],"responseId":"095120d8-9701-4284-97aa-701241f70d01-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I have liquid food from my baby, can I pass the security checks with these?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/b6a38a97-cefd-4e45-b348-c1dc581c8caa","displayName":"ScreeningProceduresWithChildren","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.7088362574577332,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0038	[{"alternativeQueryResults":[],"responseId":"cf6b8f11-5c9b-4296-8e76-70c3aa2927ed-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How can I know how long it will take for me to finalize my Airport Security Check?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/a483c2c0-ff85-46c1-aae1-eeea1849efa2","displayName":"WhatCanIBring","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.5692927241325378,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0040	[{"alternativeQueryResults":[],"responseId":"3df4a93f-a262-4b77-8a2c-4f43d3e4a8bb-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I have a bottle of liquid in my cabin baggage that may have exceeded 100ml. Is there a point at the airport where I can pick it up on my return if I can not bring it on the plane?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/a483c2c0-ff85-46c1-aae1-eeea1849efa2","displayName":"WhatCanIBring","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.8288125991821289,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0043	[{"alternativeQueryResults":[],"responseId":"20ee57fe-a9ce-4ac5-9cca-33b5b3484612-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Can I take a shower at the airport?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/067f28a1-daf0-4ba6-8f4d-bde0121d908d","displayName":"ClaimLostItemAirport","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.3458588719367981,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0046	[{"alternativeQueryResults":[],"responseId":"6729ad6b-1c60-428d-b99e-6e78855d1eed-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I lost my luggage in the airport. what should I do?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/e8248b52-4fe0-4616-b897-cf33ebfbb6be","displayName":"LuggageProblem","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.7525816559791565,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0048	[{"alternativeQueryResults":[],"responseId":"b002315e-7d79-4d29-b40d-bbbf9573ebca-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"I am going on a business trip for two weeks. Are there preferential rates for long-term parking for business people?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/4d6bc27d-0c46-41f9-a812-2eff0d88f68f","displayName":"TaxisLimousinesPrices","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.45422038435935974,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0052	[{"alternativeQueryResults":[],"responseId":"52bf4a44-651c-4f89-9ebc-e23842f0b259-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is it possible to make a reservation for a taxi?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/4d6bc27d-0c46-41f9-a812-2eff0d88f68f","displayName":"TaxisLimousinesPrices","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.5553738474845886,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0053	[{"alternativeQueryResults":[],"responseId":"b73033d0-6fc0-4ab6-b8e1-ef059443090e-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there a metro station near the airport?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/8c0b2116-66c9-49f5-b2cc-f442a8ab012c","displayName":"RegularBus","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.4137471616268158,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0054	[{"alternativeQueryResults":[],"responseId":"630a7704-7485-42e5-a61e-bebf8a59e1d1-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"How much is the parking for two weeks?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/1fb7b4b2-a217-4e16-b7c7-bb7f710f67c1","displayName":"ParkingLotAvailability","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.40907999873161316,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0055	[{"alternativeQueryResults":[],"responseId":"55cc9457-7bd2-4670-b5da-096fc13f9b55-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Is there a place for bicycles in the parking lot?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/1fb7b4b2-a217-4e16-b7c7-bb7f710f67c1","displayName":"ParkingLotAvailability","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.46552368998527527,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
0062	[{"alternativeQueryResults":[],"responseId":"f82e3f15-883f-4f89-b82b-7ecc958a8c8c-d5ae01f3","queryResult":{"fulfillmentMessages":[],"outputContexts":[],"queryText":"Can my cat leave his cage?","speechRecognitionConfidence":0,"action":"","parameters":{"fields":{}},"allRequiredParamsPresent":true,"fulfillmentText":"","webhookSource":"","webhookPayload":null,"intent":{"inputContextNames":[],"events":[],"trainingPhrases":[],"outputContexts":[],"parameters":[],"messages":[],"defaultResponsePlatforms":[],"followupIntentInfo":[],"name":"projects/single-kb-articles/agent/intents/1fb7b4b2-a217-4e16-b7c7-bb7f710f67c1","displayName":"ParkingLotAvailability","priority":0,"isFallback":false,"mlEnabled":false,"webhookState":"WEBHOOK_STATE_UNSPECIFIED","action":"","resetContexts":false,"rootFollowupIntentName":"","parentFollowupIntentName":"","mlDisabled":false,"endInteraction":false},"intentDetectionConfidence":0.62374347448349,"diagnosticInfo":null,"languageCode":"en","sentimentAnalysisResult":null,"knowledgeAnswers":null},"webhookStatus":null,"outputAudio":{"type":"Buffer","data":[]},"outputAudioConfig":null},null,null]
